,player_id,player_name,current_mmr,current_lr,current_class,win_percentage,win10_percentage,average_score,average10_score,total_events,AP DS Delfino Square,AP DS Desert Hills,AP DS Peach Gardens,AP DS Yoshi Falls,AP GBA Bowser Castle 3,AP GBA Shy Guy Beach,AP GCN DK Mountain,AP GCN Mario Circuit,AP GCN Peach Beach,AP GCN Waluigi Stadium,AP N64 Bowser's Castle,AP N64 DK's Jungle Parkway,AP N64 Mario Raceway,AP N64 Sherbet Land,AP SNES Ghost Valley 2,AP SNES Mario Circuit 3,AP Wii Bowser's Castle,AP Wii Coconut Mall,AP Wii DK Summit,AP Wii Daisy Circuit,AP Wii Dry Dry Ruins,AP Wii Grumble Volcano,AP Wii Koopa Cape,AP Wii Luigi Circuit,AP Wii Maple Treeway,AP Wii Mario Circuit,AP Wii Moo Moo Meadows,AP Wii Moonview Highway,AP Wii Mushroom Gorge,AP Wii Rainbow Road,AP Wii Toad's Factory,AP Wii Wario's Gold Mine,AT DS Delfino Square,AT DS Desert Hills,AT DS Peach Gardens,AT DS Yoshi Falls,AT GBA Bowser Castle 3,AT GBA Shy Guy Beach,AT GCN DK Mountain,AT GCN Mario Circuit,AT GCN Peach Beach,AT GCN Waluigi Stadium,AT N64 Bowser's Castle,AT N64 DK's Jungle Parkway,AT N64 Mario Raceway,AT N64 Sherbet Land,AT SNES Ghost Valley 2,AT SNES Mario Circuit 3,AT Wii Bowser's Castle,AT Wii Coconut Mall,AT Wii DK Summit,AT Wii Daisy Circuit,AT Wii Dry Dry Ruins,AT Wii Grumble Volcano,AT Wii Koopa Cape,AT Wii Luigi Circuit,AT Wii Maple Treeway,AT Wii Mario Circuit,AT Wii Moo Moo Meadows,AT Wii Moonview Highway,AT Wii Mushroom Gorge,AT Wii Rainbow Road,AT Wii Toad's Factory,AT Wii Wario's Gold Mine,R DS Delfino Square,R DS Desert Hills,R DS Peach Gardens,R DS Yoshi Falls,R GBA Bowser Castle 3,R GBA Shy Guy Beach,R GCN DK Mountain,R GCN Mario Circuit,R GCN Peach Beach,R GCN Waluigi Stadium,R N64 Bowser's Castle,R N64 DK's Jungle Parkway,R N64 Mario Raceway,R N64 Sherbet Land,R SNES Ghost Valley 2,R SNES Mario Circuit 3,R Wii Bowser's Castle,R Wii Coconut Mall,R Wii DK Summit,R Wii Daisy Circuit,R Wii Dry Dry Ruins,R Wii Grumble Volcano,R Wii Koopa Cape,R Wii Luigi Circuit,R Wii Maple Treeway,R Wii Mario Circuit,R Wii Moo Moo Meadows,R Wii Moonview Highway,R Wii Mushroom Gorge,R Wii Rainbow Road,R Wii Toad's Factory,R Wii Wario's Gold Mine
692,559,Clemy,7976,2511,Class C,0.9,0.9,85.4,85.4,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,3558,Yoyo,7807,2511,Class C,1.0,1.0,74.0,74.0,5,7,6,5,3,7,13,8,9,7,10,7,3,13,5,9,9,7,6,7,4,4,9,8,4,5,13,5,7,6,5,6,7,142.307,113.367,136.96,72.987,154.22,180.0,146.859,112.249,88.107,132.349,171.122,152.854,180.0,144.263,67.339,93.063,162.049,134.678,124.365,99.275,119.043,128.74,156.516,77.407,155.905,180.0,88.602,123.346,117.552,167.732,126.718,121.446,6,1,7,1,12,0,3,3,2,5,11,2,0,6,4,5,8,6,5,5,9,10,8,3,7,0,2,6,7,2,6,6
694,1138,Gisko,9269,2504,Class A,0.5,0.5,75.0,75.0,2,7,11,7,3,6,9,7,8,6,8,6,7,8,6,5,7,6,6,6,4,6,8,5,8,6,7,6,7,6,9,6,7,135.757,115.246,134.128,71.525,149.587,98.22,139.501,108.44,86.783,126.563,165.67,152.46,122.575,140.282,65.11,89.655,155.105,131.085,126.374,103.389,124.702,125.128,153.84,79.873,151.325,93.858,88.782,118.015,113.38,171.594,124.859,126.319,12,3,26,1,28,4,10,5,3,19,22,10,3,25,2,14,19,11,7,3,23,22,15,10,11,4,4,14,22,4,15,6
695,1390,James,8503,2501,Class B,0.75,0.75,81.0,81.0,4,8,13,4,1,4,13,4,13,7,7,9,3,13,7,6,6,3,5,4,2,8,4,6,5,7,13,13,7,5,5,13,13,138.27,180.0,135.721,70.771,151.887,180.0,141.637,180.0,85.978,132.824,176.811,157.166,180.0,149.55,63.898,90.35,156.59,135.069,128.087,107.263,129.367,125.923,155.278,82.909,156.966,180.0,180.0,120.93,115.996,170.983,180.0,180.0,1,0,3,1,4,0,3,0,1,4,5,1,0,3,2,3,5,3,4,1,3,3,3,2,2,0,0,1,4,2,0,0
696,1053,Fraterz,5673,2500,Class D,0.769231,0.777778,82.95,90.1071,14,7,3,7,7,6,7,7,7,6,7,7,6,3,6,5,7,7,6,5,3,6,5,6,8,6,7,5,6,8,6,6,7,139.634,108.389,134.776,70.939,150.995,98.063,145.208,108.063,84.69,126.874,166.218,144.263,110.743,143.911,56.632,87.364,154.161,130.7,120.516,105.076,121.893,121.588,155.744,81.012,151.692,94.837,85.08,116.577,116.348,170.676,123.902,124.406,40,4,17,7,41,5,15,5,6,22,37,17,14,21,20,26,45,23,32,2,38,31,25,12,14,7,5,24,28,8,28,9
697,4014,Alder,4071,2498,Class E,0.653846,0.7,75.3569,75.1,27,7,4,6,5,6,9,3,6,6,5,6,6,6,6,6,5,5,7,5,6,7,6,6,8,7,7,8,8,6,5,6,8,142.281,115.902,135.807,67.674,151.983,101.143,135.42,109.864,87.69,122.407,171.314,150.743,113.528,145.465,57.9,90.884,159.307,131.118,130.256,100.881,127.506,124.307,156.705,78.657,155.785,94.903,94.032,122.826,116.537,162.589,121.92,125.095,29,1,21,7,42,4,33,4,8,24,34,20,13,22,13,22,33,16,22,6,28,35,15,5,15,6,3,19,28,10,27,12
698,1718,Kona,5743,2493,Class D,0.588235,0.6,61.5882,62.1,17,6,7,9,6,8,7,8,8,6,6,7,8,7,7,8,8,8,7,5,9,8,7,5,9,7,6,7,7,9,7,6,8,135.414,114.315,140.479,64.401,151.443,96.75,144.152,107.439,86.162,129.554,170.355,151.065,125.87,144.353,63.638,86.622,162.382,127.148,122.003,109.762,127.012,125.517,155.4,82.594,151.896,93.795,87.72,119.579,115.815,164.882,120.683,133.56,10,3,7,13,30,2,5,7,5,14,14,5,4,14,5,18,20,13,16,3,22,27,15,5,10,4,10,17,20,4,18,4
699,1286,Ice,9050,2484,Class A,0.0,0.0,48.0,48.0,1,6,5,6,13,8,2,7,6,6,5,6,9,13,7,6,6,7,5,7,5,8,6,7,7,7,7,13,8,8,3,5,13,138.7,109.143,134.523,180.0,153.96,96.5,144.237,108.371,83.874,129.031,168.432,149.248,180.0,142.041,61.311,86.875,158.612,131.525,124.723,100.295,127.361,119.769,153.966,81.722,149.007,94.725,180.0,118.825,115.408,159.915,120.72,180.0,5,2,10,0,14,1,6,4,7,8,14,5,0,13,2,11,11,6,8,4,12,10,7,4,10,2,0,8,9,4,4,0
700,585,colt,8126,2479,Class B,0.666667,0.666667,80.3333,80.3333,6,6,7,6,5,6,3,5,7,8,6,6,5,8,6,6,6,6,5,7,8,6,7,6,8,7,7,7,5,6,4,7,6,144.118,115.481,139.174,65.689,153.671,92.986,142.631,106.972,84.907,126.979,169.049,151.626,124.19,139.481,64.387,90.344,158.05,132.249,122.878,108.429,124.242,126.207,157.851,81.271,152.381,93.384,90.25,112.474,117.135,157.668,128.28,126.946,15,3,16,6,25,3,11,7,3,16,20,8,2,13,5,19,17,15,12,3,18,24,7,4,13,5,2,11,23,3,10,9
701,2170,MitchAUS,4270,2473,Class E,0.73913,0.8,81.0435,78.4,23,7,6,8,6,7,9,5,13,3,6,6,7,5,6,5,8,6,6,6,4,7,5,4,6,7,4,4,7,5,6,6,6,144.212,109.645,137.617,71.146,154.293,103.216,143.487,180.0,83.823,134.627,172.088,151.869,115.351,144.341,59.531,91.441,158.482,134.165,118.249,107.815,128.982,120.918,152.898,80.583,156.047,95.189,85.113,124.596,114.902,169.549,122.223,128.437,12,3,11,4,20,3,4,0,3,3,17,5,8,10,6,15,20,8,18,1,14,12,9,2,8,3,4,7,15,5,11,2
702,1096,oatmeal,5460,2454,Class D,0.705882,0.555556,67.2233,71.2364,18,8,13,6,7,6,13,6,12,12,6,6,8,5,5,6,6,7,5,7,8,5,10,7,8,9,7,6,6,7,10,6,7,138.831,180.0,140.837,68.743,151.292,180.0,145.735,116.983,90.972,132.562,170.058,155.695,116.762,147.082,62.426,94.656,162.113,132.063,125.874,103.624,130.128,133.782,153.806,82.086,157.947,103.555,86.064,116.231,116.222,174.394,125.933,128.811,8,0,8,3,10,0,6,1,2,6,10,6,6,2,5,3,13,10,9,2,8,8,8,6,4,1,4,4,11,2,11,2
703,2969,xDsmile,9561,2450,Class A,1.0,1.0,82.0,82.0,1,13,6,11,13,5,13,7,6,13,3,8,10,5,2,4,4,6,13,6,13,4,8,5,7,5,13,13,2,7,13,11,1,180.0,117.541,143.194,180.0,166.463,180.0,143.404,110.379,180.0,124.845,181.16,159.409,127.124,142.854,60.084,91.276,164.958,180.0,130.038,180.0,127.792,126.38,160.176,84.208,160.434,180.0,180.0,118.573,126.058,180.0,131.431,123.755,0,1,1,0,1,0,3,1,0,2,3,1,1,2,2,3,1,0,1,0,1,3,2,2,1,0,0,1,1,0,1,1
704,2260,NaoiYZR,7598,2448,Class C,0.833333,0.833333,68.8235,68.8235,6,7,5,8,4,8,1,7,7,6,5,6,8,7,5,13,7,5,6,4,6,6,6,6,5,7,6,8,6,6,5,5,4,132.546,108.352,139.157,69.817,152.363,95.504,137.975,104.769,88.105,126.149,168.681,154.437,117.759,141.392,180.0,89.889,154.003,130.963,122.187,100.895,121.938,126.008,155.035,78.136,155.378,92.072,89.096,120.063,118.106,160.648,123.233,131.942,21,1,12,4,19,1,9,8,3,11,21,10,4,12,0,12,19,14,12,5,19,19,15,6,8,5,4,17,12,4,13,3
705,1515,Miami Dade,6266,2429,Class D,0.666667,0.666667,67.5,65.7857,22,8,13,9,6,8,6,6,12,7,7,8,7,13,7,6,7,8,5,7,5,6,7,5,8,7,7,8,5,6,7,7,4,144.179,180.0,144.057,71.175,155.324,100.465,143.889,119.678,90.938,128.937,172.576,146.541,180.0,142.194,59.273,93.801,154.309,131.947,125.552,102.312,127.08,124.627,151.181,78.487,157.718,96.361,91.421,116.777,119.285,172.062,130.235,127.448,9,0,7,4,15,3,5,1,3,8,11,5,0,8,6,9,14,14,9,2,11,13,9,5,6,4,2,10,12,4,12,5
706,2973,Smoke,5645,2422,Class D,0.631579,0.8,61.2632,60.2143,20,6,10,6,3,6,9,6,8,9,7,6,11,7,6,9,7,6,7,5,12,6,7,9,6,6,1,3,8,6,9,7,6,134.916,117.807,134.611,67.697,157.463,101.211,144.257,111.881,86.591,134.348,173.872,167.016,116.104,144.797,61.869,85.874,159.463,132.244,127.472,111.325,129.89,126.963,155.206,81.13,153.979,92.013,86.051,118.651,119.541,170.294,125.607,125.937,12,2,9,2,19,2,10,2,7,7,13,2,7,5,6,12,11,7,6,2,13,14,8,8,7,1,2,8,13,5,9,4
707,3801,Near,2526,2414,Class F,0.614035,0.555556,70.7542,71.4643,59,7,6,7,6,7,5,7,5,7,7,7,8,6,8,7,6,6,6,7,7,6,6,6,7,6,9,6,6,7,7,6,7,143.494,113.215,141.221,68.89,150.673,96.072,142.869,106.926,86.803,128.284,166.736,148.57,120.192,147.711,62.292,89.759,158.052,126.477,125.359,104.887,121.898,123.477,156.487,77.643,154.024,92.744,87.725,115.983,117.56,166.862,122.8,131.817,50,4,26,8,63,3,25,8,8,27,44,28,33,21,22,52,67,30,37,10,35,47,20,24,17,9,17,22,52,16,47,14
708,61,Zale,6465,2399,Class D,0.571429,0.571429,73.8333,73.8333,7,7,2,5,6,6,2,8,5,7,5,6,7,6,7,6,7,6,6,7,8,7,6,7,7,6,6,9,5,7,4,6,7,140.376,114.753,131.409,68.432,151.867,92.428,142.752,104.071,87.083,129.735,171.697,151.343,117.497,144.895,62.059,92.566,158.396,130.489,122.297,97.681,122.773,123.837,152.86,78.324,150.285,98.022,91.692,111.882,113.812,166.886,123.212,118.638,30,1,28,13,42,5,24,9,5,21,34,23,10,15,19,28,39,18,26,7,36,39,18,14,14,2,4,31,36,8,22,8
709,593,Connor,8777,2375,Class B,0.0,0.0,83.0,83.0,1,13,5,9,13,4,13,7,13,13,13,9,13,13,5,13,13,6,13,2,13,8,11,13,3,1,13,12,2,5,13,2,13,180.0,115.294,137.589,180.0,152.355,180.0,148.456,180.0,180.0,180.0,178.263,180.0,180.0,148.042,180.0,180.0,163.89,180.0,131.316,180.0,135.25,135.836,180.0,78.426,154.882,180.0,98.511,119.251,123.886,180.0,121.717,180.0,0,1,2,0,2,0,1,0,0,0,1,0,0,1,0,0,2,0,1,0,2,2,0,2,1,0,1,1,2,0,1,0
710,1361,JackAUS,6826,2374,Class D,0.666667,0.666667,74.5556,74.5556,9,5,2,6,7,7,6,6,9,6,5,5,5,6,6,5,6,4,6,7,13,6,6,4,7,5,8,5,6,7,7,4,3,131.624,105.655,135.745,69.341,144.903,99.91,144.336,111.793,88.97,123.308,169.327,152.307,115.761,146.567,58.77,90.137,155.674,127.869,122.708,180.0,126.19,116.807,153.068,82.902,152.474,94.893,86.292,116.448,119.071,168.149,119.748,123.178,24,2,21,5,34,3,9,2,1,14,26,8,16,8,11,23,27,20,25,0,21,21,13,5,12,4,7,16,22,7,25,6
711,1651,Suarez,7972,2368,Class C,0.5,0.5,62.5,62.5,2,8,4,8,4,7,10,8,3,3,6,7,7,6,9,10,6,7,9,7,2,7,6,6,4,5,7,6,6,5,2,6,10,142.23,113.035,138.502,65.755,149.906,102.056,142.265,113.9,83.921,125.924,173.297,156.512,122.55,141.943,64.032,86.795,156.836,135.051,124.912,97.345,121.825,122.634,153.128,78.128,149.63,96.81,90.654,115.965,117.683,170.434,123.535,131.482,11,2,15,2,18,2,10,1,2,12,12,3,3,11,5,11,9,7,11,3,12,16,11,5,7,3,3,9,14,1,12,3
712,949,Evasive,6596,2360,Class D,0.5,0.5,67.625,67.625,8,6,8,8,8,6,7,7,6,7,6,7,6,6,5,6,7,6,6,6,8,5,7,6,5,8,5,8,7,7,5,7,6,137.649,111.684,136.969,68.296,146.341,93.451,143.6,108.969,83.776,126.716,168.845,149.658,118.216,137.171,59.7,86.2,156.572,132.89,125.007,104.311,120.855,122.588,152.807,75.566,155.983,93.435,87.897,116.182,114.225,168.599,124.005,124.21,35,3,30,6,61,6,19,7,8,23,47,20,5,26,17,26,47,28,43,6,56,41,33,20,22,7,11,34,41,11,34,11
713,3449,WillUS,8742,2359,Class B,1.0,1.0,60.0,60.0,2,6,13,6,11,8,13,9,1,6,6,8,6,13,5,10,7,5,8,5,13,5,6,7,7,9,10,11,5,7,6,8,4,137.345,180.0,139.232,71.789,153.214,180.0,143.984,104.666,87.442,130.496,164.953,151.86,180.0,143.379,70.083,90.94,158.928,133.507,126.736,180.0,120.356,128.128,154.774,79.452,159.426,98.236,98.3,120.415,110.867,165.059,124.752,133.542,10,0,7,2,11,0,7,1,2,5,5,5,0,10,1,10,10,5,5,0,5,9,7,3,6,3,1,5,10,1,5,1
714,2800,Sammeh,9720,2354,Class A,1.0,1.0,87.0,87.0,1,6,1,11,12,7,4,8,4,3,7,9,4,11,5,8,7,8,11,11,7,7,6,10,6,7,8,5,6,5,11,7,7,142.065,110.075,141.851,76.478,146.302,98.418,146.995,104.323,85.344,127.036,171.15,157.705,124.596,143.283,61.878,95.693,163.028,139.618,131.668,106.081,124.85,123.911,161.851,82.537,160.39,95.802,93.462,118.047,115.021,175.527,128.362,130.953,3,1,3,1,5,2,4,2,2,4,4,1,1,3,2,1,3,2,2,2,3,5,2,3,2,2,2,3,5,1,2,2
715,1493,Joe,7598,2350,Class C,0.666667,0.666667,67.0,67.0,3,6,10,6,6,4,13,7,1,13,5,7,6,5,3,5,8,7,8,8,13,4,6,8,5,9,13,7,8,7,13,2,7,142.813,111.707,140.436,73.846,157.503,180.0,142.786,108.413,180.0,131.377,179.754,157.551,120.354,140.169,66.534,87.217,159.732,136.373,130.08,180.0,125.087,124.364,160.379,86.895,159.181,180.0,92.054,121.838,116.775,180.0,121.385,133.425,5,1,4,1,4,0,3,1,0,3,2,2,1,1,1,5,6,3,2,0,5,6,4,1,3,0,2,3,5,0,3,1
716,1174,GUNGIRL,2968,2350,Class F,0.675,0.6,69.8455,70.1,43,7,8,7,7,6,6,6,10,10,6,7,6,6,6,7,7,7,7,6,3,7,6,6,7,7,8,7,6,6,5,6,7,142.119,118.424,137.167,70.899,154.754,97.102,147.156,111.963,90.99,131.83,172.591,149.759,115.233,145.236,58.923,86.406,161.137,130.083,127.442,98.802,127.706,126.432,158.048,81.095,156.089,95.899,90.107,118.897,119.232,166.451,127.664,130.046,41,2,30,8,48,6,12,4,6,28,31,12,19,31,22,28,38,26,37,6,40,27,19,8,14,3,8,33,35,11,34,12
717,4097,Erifa,2752,2349,Class F,0.642857,0.6,75.8214,73.8,28,6,13,7,8,7,13,8,13,7,6,6,7,5,8,4,6,6,8,6,10,7,5,6,10,7,4,8,6,4,7,7,6,140.213,180.0,139.516,77.393,151.965,180.0,150.219,180.0,89.079,131.52,173.383,159.502,118.452,144.607,57.894,91.554,162.574,137.77,128.132,110.033,130.453,124.443,156.64,87.01,157.999,95.379,92.337,120.703,116.972,161.401,124.695,127.109,16,0,12,1,17,0,7,0,4,7,13,2,7,11,11,14,19,12,17,2,17,16,7,3,15,2,4,14,15,4,17,3
718,126,Alpha,8119,2348,Class B,1.0,1.0,63.5,63.5,2,7,13,6,5,6,13,7,13,5,9,6,1,6,7,8,8,4,6,5,2,6,6,5,5,6,5,2,5,7,5,8,8,141.513,180.0,136.038,70.062,152.105,180.0,147.028,180.0,81.048,130.854,172.448,153.587,128.266,142.897,66.283,91.833,153.914,132.217,122.152,99.518,122.584,120.378,151.598,80.39,150.968,90.373,91.448,117.305,116.17,168.322,126.288,130.498,11,0,9,4,18,0,6,0,6,7,15,1,1,12,3,10,10,10,11,3,13,18,9,3,4,4,1,11,11,5,7,4
719,4044,yumin,2365,2345,Class F,1.0,1.0,66.0,66.0,1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,286,Ozzy,7047,2340,Class C,0.666667,0.666667,64.8333,64.8333,6,6,10,6,5,6,13,7,5,8,5,7,8,9,6,7,6,7,8,6,9,8,5,8,9,8,8,7,7,7,7,6,7,141.208,117.555,136.575,69.579,151.05,180.0,142.488,106.092,87.242,126.711,170.962,154.48,120.116,143.556,58.867,86.329,155.889,132.831,125.993,109.425,127.212,122.203,157.39,82.585,155.433,94.758,89.812,120.774,118.597,161.736,124.718,127.77,19,4,22,3,32,0,13,10,6,9,19,8,3,11,5,15,24,9,14,1,19,24,14,5,10,3,5,18,18,5,17,8
721,2054,Mau,5424,2340,Class D,0.518519,0.5,57.2222,56.5,27,7,3,6,6,7,6,9,13,6,8,7,7,6,7,9,7,9,8,7,13,8,8,5,7,8,8,5,9,8,12,7,5,138.681,112.944,139.058,68.574,155.971,101.02,148.741,180.0,88.031,136.417,174.529,151.506,120.759,144.437,65.137,89.012,162.365,135.67,129.24,180.0,129.817,124.729,159.998,78.38,156.2,97.556,92.394,120.409,117.918,177.117,124.404,129.042,11,2,13,6,19,3,6,0,4,5,16,8,2,11,4,15,12,6,4,0,12,17,3,4,3,1,1,12,14,2,14,3
722,1065,Wildstylez,4844,2338,Class E,0.52381,0.5,70.1905,79.1,21,6,6,6,9,5,5,6,4,6,6,7,7,8,7,6,6,6,5,5,5,7,7,6,6,7,5,9,7,6,6,5,5,134.531,111.704,132.202,71.617,151.352,97.76,140.894,103.27,85.705,123.833,166.281,153.793,117.955,141.889,59.133,87.248,152.351,127.853,119.823,98.734,125.851,121.281,151.664,78.908,155.508,92.119,91.332,116.997,117.224,162.696,119.255,126.65,50,8,45,11,65,4,24,8,7,41,66,24,9,32,24,35,62,30,48,10,53,53,35,21,29,10,7,36,53,10,49,10
723,2759,Ryan,10500,2323,Class S,1.0,1.0,76.0,76.0,5,5,13,7,2,6,13,7,13,6,8,8,9,13,7,8,8,7,8,6,6,5,6,6,8,13,13,13,7,7,13,6,13,139.476,180.0,133.991,66.639,156.995,180.0,146.039,180.0,86.575,132.169,175.655,153.528,180.0,145.861,65.578,94.199,157.475,132.625,127.076,104.356,127.244,124.914,155.793,81.54,180.0,180.0,180.0,118.848,119.303,180.0,127.215,180.0,4,0,6,1,5,0,2,0,1,2,3,1,0,5,1,4,3,3,4,1,7,6,3,2,0,0,0,3,3,0,2,0
724,2860,Serena,8213,2320,Class B,0.875,0.875,71.375,71.375,8,6,4,6,13,4,13,7,13,13,8,8,13,2,5,5,2,8,9,8,13,4,7,7,6,9,13,13,11,7,13,6,10,140.18,119.73,140.637,180.0,151.615,180.0,150.448,180.0,180.0,129.444,175.456,180.0,123.437,141.992,66.012,90.491,162.575,139.965,131.485,180.0,126.085,125.105,153.415,84.522,159.151,180.0,180.0,126.016,120.701,180.0,126.666,136.956,3,1,6,0,5,0,3,0,0,3,6,0,1,5,1,1,7,1,3,0,5,5,7,1,1,0,0,1,6,0,4,1
725,756,UsosloW,8540,2309,Class B,0.833333,0.833333,60.0,60.0,6,10,13,4,13,6,5,9,7,9,6,6,9,13,7,8,8,7,8,8,3,8,7,8,8,5,8,6,8,5,12,8,9,144.48,180.0,130.084,180.0,153.596,98.128,147.091,110.961,85.225,127.511,169.616,158.213,180.0,137.444,60.553,92.419,160.013,136.826,125.064,105.511,127.182,126.569,157.188,80.638,156.593,103.066,89.332,119.22,112.548,209.523,126.677,138.439,6,0,6,0,12,1,5,1,5,6,5,3,0,9,4,7,9,4,6,1,10,10,4,4,6,1,2,6,12,2,4,1
726,2804,SamSamSam3212,6368,2295,Class D,0.857143,0.857143,80.7143,80.7143,7,5,5,6,5,5,8,7,6,4,8,7,4,8,6,6,6,6,5,8,7,6,5,8,5,9,6,9,6,6,5,5,7,136.896,111.259,136.053,71.693,151.542,103.83,140.989,110.997,80.272,130.907,172.315,148.014,119.473,143.731,56.897,89.346,157.902,125.076,126.207,103.971,124.803,121.615,159.626,82.945,160.942,88.148,92.378,118.896,115.149,169.333,121.084,132.187,23,3,17,4,19,2,12,2,4,11,22,8,4,7,6,16,21,15,20,2,21,14,10,3,3,2,3,13,17,5,11,2
727,3902,masa,2343,2294,Class F,0.571429,0.4,69.5294,69.0,91,7,4,7,7,6,7,7,6,7,7,7,6,6,6,7,6,7,7,6,7,7,6,7,7,6,5,6,7,7,6,7,8,139.465,113.412,138.465,67.313,141.01,100.634,143.526,110.63,84.762,132.339,168.885,149.419,113.731,140.226,61.354,86.533,158.642,133.095,124.507,101.321,125.544,123.918,156.464,78.741,159.016,95.204,89.088,115.897,115.283,166.767,125.068,131.113,85,2,57,17,102,7,38,10,11,38,64,44,40,55,40,51,84,37,46,8,68,69,41,24,38,8,14,57,70,24,61,18
728,1314,Improv,2517,2290,Class F,0.52809,0.3,67.9408,69.0,93,7,8,7,9,7,7,7,7,6,7,6,6,7,7,7,7,7,7,7,6,7,7,7,6,6,7,7,6,7,6,7,6,137.912,113.428,136.636,73.779,154.132,101.642,141.867,103.041,80.398,128.721,167.818,153.129,112.994,142.802,58.974,91.185,158.723,134.297,124.998,102.996,127.209,125.063,157.363,78.06,156.118,89.19,89.051,113.944,114.045,166.738,124.922,126.777,118,13,65,18,128,13,51,16,49,59,102,53,63,41,72,90,110,66,106,14,85,111,51,40,42,23,29,76,128,42,111,25
729,1965,Mae,9269,2285,Class A,0.714286,0.8,77.6429,81.8,14,13,13,11,6,9,13,12,13,9,9,6,8,13,6,4,5,8,9,12,6,8,7,9,13,7,13,13,7,8,13,13,13,180.0,180.0,142.287,69.485,147.427,180.0,157.089,180.0,91.47,134.42,166.548,155.921,180.0,145.91,62.992,82.703,166.649,132.375,140.993,104.558,126.826,126.789,161.039,180.0,161.471,180.0,180.0,124.634,128.893,180.0,180.0,180.0,0,0,1,1,2,0,1,0,1,3,3,1,0,3,2,2,2,2,1,1,3,1,1,0,1,0,0,2,2,0,0,0
730,2893,Shine,8770,2277,Class B,1.0,1.0,86.0,86.0,2,6,7,6,5,5,9,7,8,4,8,7,8,6,6,7,5,6,9,7,7,7,7,3,8,7,13,10,7,5,4,7,4,137.82,117.081,136.847,63.462,153.533,104.662,143.506,112.296,84.636,126.866,172.181,155.069,114.287,141.908,61.782,88.78,158.586,134.04,122.619,107.365,123.347,117.442,151.168,83.232,156.281,180.0,93.924,117.131,115.562,167.279,123.427,127.419,10,1,10,3,16,1,8,2,2,10,8,4,2,12,6,10,12,9,13,2,15,15,3,4,6,0,1,11,11,2,12,2
731,810,Donaldo,6911,2265,Class D,0.666667,0.666667,60.3333,60.3333,6,7,7,6,8,7,8,6,5,7,7,7,6,4,7,6,6,7,7,6,4,6,6,8,6,6,8,4,6,5,7,7,7,138.068,113.693,133.797,69.862,155.126,98.323,140.175,105.499,84.597,122.487,169.297,150.831,110.586,138.514,60.225,85.778,155.161,132.977,125.559,100.182,126.535,121.145,153.885,79.567,151.224,97.173,88.521,114.072,113.391,169.273,124.503,127.567,44,4,37,7,59,7,22,7,6,30,50,22,4,39,17,38,41,30,31,5,49,55,30,15,39,7,3,39,63,8,31,4
732,3985,Crazy Ryan,4385,2259,Class E,0.866667,0.8,86.6,85.2,15,4,7,7,9,7,5,7,3,3,3,5,4,5,9,5,7,5,6,6,4,7,6,5,3,5,7,3,4,5,2,8,8,140.137,115.649,135.086,77.957,163.572,103.713,149.709,112.286,88.184,134.52,172.56,152.368,116.699,150.109,58.405,93.609,160.558,133.416,126.784,104.254,131.916,132.784,164.532,80.448,153.926,95.828,89.464,115.692,118.342,168.015,129.196,132.718,9,1,8,1,10,1,6,1,1,3,8,4,7,2,3,11,9,6,8,3,5,4,2,4,5,2,3,6,5,3,6,3
733,3435,Madison,5358,2248,Class D,0.529412,0.4,63.5294,66.9,17,6,8,6,5,8,7,7,8,6,7,6,5,6,5,5,7,7,7,9,6,7,8,7,5,8,7,7,6,7,6,9,5,139.171,110.626,139.941,64.715,155.438,99.461,144.866,110.737,83.158,130.787,168.256,149.051,115.132,139.423,58.898,91.21,153.997,125.792,125.78,104.213,126.227,125.393,158.422,79.874,158.315,99.198,92.692,117.585,114.984,168.317,126.192,124.059,18,3,12,5,23,7,9,5,8,16,16,8,4,13,8,18,24,17,11,6,17,21,9,6,7,5,4,11,20,7,20,10
